count,hate_speech_count,offensive_language_count,neither_count,class,tweet,binary_class,tweet_length,word_count
3,0,3,0,1,claytonjenn im gonna miss bitch bus driverno wont dont lie,unsafe,86,14
3,0,3,0,1,coltfortygon hate bitch tri put friendzon bitch im tryin score put endzon soul,unsafe,160,25
3,0,1,2,2,complexuk ashley young tri deni bird land mouth gt hahaha,safe,142,18
3,0,3,0,1,datfullerkid trevaughnlg yall gimp aint tht bitch huh lol,unsafe,77,12
3,0,1,2,2,deepthroatmik boyssouth take ride woof woof,safe,112,11
3,1,2,0,1,demieggleton oh god love victoria mitchel bitch love,unsafe,75,13
3,0,3,0,1,djsliim long distanc shit wack knew bitch cheat uh oh,unsafe,78,14
3,0,3,0,1,fiirt hes right bitch smh,unsafe,98,10
3,0,3,0,1,fatboyswagg ban dat pussi life amp gotta pay millon dollar fine,unsafe,88,15
3,1,2,0,1,fuckcamoclark rose red violet blue nigger black know that true dylan,unsafe,109,17
3,0,0,3,2,grillaz sit window sill window open bird tri fli smack protecttheanim peta,safe,113,17
3,0,3,0,1,glowstruck nigga gon nigga nigga sound fuckin retard,unsafe,80,15
3,0,0,3,2,greggutfeld video entir media like mock crybabi,safe,100,15
3,0,3,0,1,gurlimangi itskiaraaaa westyourmajesti im even shi stfu kiki mom hi angeliqu angeliqu smile dip cracker soup,unsafe,136,18
3,0,3,0,1,haitiangold tim tebow got cut everi team nfl alreadi got hoe starkvill smh,unsafe,166,26
3,0,3,0,1,hazelebabi karma bitch damn godprotectshisangel sip tea,unsafe,83,10
3,0,3,0,1,hornyjhb fuckin hot gym pussi fuck yeah,unsafe,66,8
3,0,0,3,2,hxhassan jihadi patron hajjaj alajmi arrest kuwait airport,safe,95,11
3,0,2,1,1,iampickuplin call fireman caus turn hoe,unsafe,68,12
3,0,3,0,1,icrawley could never bbi lil dick thts got abort last bitch oh god,unsafe,104,24
3,0,3,0,1,idntwearcondom watch women tri argu like dick actual fuck pussi hate bitch,unsafe,140,25
3,0,3,0,1,ilgdaili smoke weed public fuck cop man wanna dont run come retard,unsafe,130,25
3,0,0,3,2,itrapwatermelon tweeti bird tho,safe,95,5
3,0,3,0,1,irlfatti pussi sweet like watermelon thotermelon,unsafe,81,8
3,0,1,2,2,itscoleharmon twitter rapper dm trash link,safe,86,10
3,0,3,0,1,jsadass loud bitch annoy,unsafe,33,5
4,0,4,0,1,jacaxeltlu eventu everi bitch turn hoe truuu,unsafe,66,10
3,0,3,0,1,jaimescudi tonybthrz jaimescudi swear oomf tri talk tomorrow barackobama pussi,unsafe,112,15
3,0,3,0,1,jamajam bitch pretend tf crazi aint never lie,unsafe,79,13
4,0,3,1,1,jasmyncynique whitethunduh k bye hoe um bye,unsafe,53,8
3,2,1,0,0,jayswaggkillah jacki retard blondeproblem least make grill chees,unsafe,89,13
3,1,2,0,1,jboii ima keep give pussi ass nigga ah reason hate,unsafe,72,14
3,0,0,3,2,jethromass photo sole heaven,safe,65,8
3,2,1,0,0,jgabsss stacey dash baddest bitch evaaaa,unsafe,81,9
3,0,3,0,1,juicyyyjayyyi side bitch sunday,unsafe,91,6
3,0,3,0,1,keazi fact baldhead bitch made shit lmao,unsafe,143,12
3,0,3,0,1,kayreneee fuck wit us tweakin hoe shmurda,unsafe,60,10
3,0,0,3,2,kazooook actin like th day wesgodlaflar spook,safe,97,11
3,0,3,0,1,kikistfu ill break lil bitch neck wont even feel sorri savag,unsafe,85,15
3,0,3,0,1,leikant fuck hot scalli sneakersex sockfetish sniff trainersex love kinki scalli,unsafe,138,17
3,1,2,0,1,likemicah yall dumb ass nigga press hoe yall weak fuck fuck weed hoe oreo,unsafe,120,22
3,0,3,0,1,lildurk turn yo bitch eaterrrrrrrrr,unsafe,53,9
3,0,3,0,1,lildurk dont trust dese hoe nikki told st stay fan screen shot asap finna come chiraq shoot sumn,unsafe,136,27
3,0,3,0,1,marackaf whitethunduh aye yall ima tryout bowl team frfr tryout pass tho there two retard,unsafe,133,19
3,0,3,0,1,mayb u got u want bitch enjoy crazi parti would love attend,unsafe,125,23
3,0,0,3,2,metroadlib color contact eye blinder mine caus cant see lmao,safe,100,17
3,0,3,0,1,michellewestt fact poonsoak dude hoe say dont got hoe jaustin,unsafe,106,14
3,0,3,0,1,midywidey im rea start smack bitch period bluffin best,unsafe,74,12
3,0,3,0,1,molssyo life bitch die that get high caus neva know your gonna go sister perfect,unsafe,133,26
3,0,3,0,1,molssyo one us drug your still wrong currieburri hahahahahahah im bitch sometim,unsafe,129,22
3,1,2,0,1,morgandayle im feel pretti fuckin ghetto smh,unsafe,53,7
3,0,0,3,2,nohand tolif nohand dejaaleeann bcoleman swear im man easili easili behind austin nip,safe,123,14
3,0,3,0,1,obeyjrock true ride die bitch fuck hahahahah,unsafe,106,15
4,0,0,4,2,oldpicsarch hgwell charli chaplin histori photographi,safe,93,8
3,0,3,0,1,ortizjaylen see bruno bitch ass twitter wtf bruno see drake voic,unsafe,111,20
3,0,3,0,1,ozziegarza whitethunduh im cool faggot chill tf cool nigga,unsafe,78,12
3,0,3,0,1,ozziegarza whitethunduh im sure bitch frfr tf,unsafe,56,8
3,0,3,0,1,poppunksuck twitter sourc news broadcast fuck retard nbc abc cnn fox etc keep quiet,unsafe,136,24
3,0,3,0,1,queendulaaa got coupl bitch say know ima let money talk im like wwyd,unsafe,138,22
3,0,3,0,1,realfort grudg weirdosand bitch,unsafe,49,6
3,1,0,2,2,rhythmixx told mariam cigarett birthday also call trash rn,safe,94,16
3,0,0,3,2,riananewman edham browni tonight kind,safe,55,6
3,0,3,0,1,rollyup text back dont give fuck ill text anoth bitch damn someon hurt lol,unsafe,97,18
6,1,5,0,1,ronaldiongi ummmmmm okay got hoe left right yah thang,unsafe,117,15
3,0,3,0,1,royalswagg use ymxb find slope ass,unsafe,58,10
3,0,0,3,2,rugbysocklad fit lad nice gear scalli lad n trainer would get,safe,102,14
3,0,3,0,1,rugbysocklad hell yeah bro fuck yeah sexi scalli lad hot gear,unsafe,92,13
3,0,3,0,1,rugbysocklad help mate love scalli play fuck yeah,unsafe,90,12
3,0,2,1,1,rugbysocklad lad lad fuck yeah love scalli lad action hot trainer,unsafe,111,15
3,0,3,0,1,savagetwoton next year bitch gonna like gotta promis wont expos,unsafe,119,16
3,0,3,0,1,scallynikelad sleazytwink hot rt opcinjen lick bitch fuck yeah eat trainer u dirti fucker,unsafe,150,18
3,0,3,0,1,sierrabernia tgcincokilbi yall think celebr pussi differ local yeah meghan good,unsafe,133,15
6,0,2,4,2,sleepyyongguk saw ajumma walk begin say wow trash cant even listen lmaoo,safe,143,25
3,0,3,0,1,sniffsockslad need sox fuck yeah love kinki scalli lad w rank sox sneak,unsafe,115,18
3,1,2,0,1,snoleezey dont ever expos femal like that childish bitch nigga shiiii,unsafe,98,13
3,0,3,0,1,socass sexilexi socass yasss trys new thing bestfriend bitch love,unsafe,107,14
3,1,0,2,2,socass dude rememb wop video sexilexi omg find,safe,106,14
3,0,2,1,1,soxandjox thick raw fuck damn man pussi get workout,unsafe,92,13
3,0,0,3,2,soxdawg rawr rt skinrubberboi sexi french scalli love frenchscal sexi scalli woof woof,safe,133,17
3,0,3,0,1,splurgb nothin life free bitch need write ya panti,unsafe,108,17
3,0,3,0,1,stephencdo currieburri one bitch want burrito u catch potosino huh haha,unsafe,110,20
3,1,2,0,1,talibanshawtyy nigga whole hoe cuz couldnt said better,unsafe,88,12
3,0,3,0,1,theaveragerock hardcor way eat mac chees boil water snort chees powder drink boil water fuck bitch,unsafe,136,22
3,0,3,0,1,thebravebird yourenotmytyp fade perpetu fresher that real ass bitch rite,unsafe,113,17
3,0,3,0,1,thejudyann annoy bitch love judyann pretti,unsafe,89,10
3,0,3,0,1,thotmouth lmao bitch got huggi,unsafe,71,8
3,0,3,0,1,trestiff hi bitch bitch bye bitch,unsafe,68,8
3,0,3,0,1,trutherbot look like bitch elcapacitor,unsafe,55,8
3,0,3,0,1,whoiscoreyk chase money hoe,unsafe,120,9
3,0,3,0,1,whooligan cant stand dont know want ass nigga bitch,unsafe,83,14
3,0,3,0,1,wiganzlad markycrumb gmailshort im way love chavhot sexi scalli fucker,unsafe,118,14
3,1,2,0,1,witmyrudeass newli gay bitch dont kno shit work,unsafe,65,10
3,0,3,0,1,witmyrudeass bitch dont want real job becom stripper lol lol,unsafe,87,15
3,0,3,0,1,wodaeeex awww meat meat feelinsi ainn n feel bitch,unsafe,69,12
3,0,2,1,1,wodaeeex want snake bite industri piercin amp tattoodem hoe accessori dea,unsafe,129,16
3,0,0,3,2,worldtravei babi albino meeeesh,safe,74,6
3,0,3,0,1,worldwarze hoe aint loyal,unsafe,40,5
3,1,2,0,1,xoxoclauudia yassssss order chines bitch ate taco fat fuck,unsafe,90,13
3,0,3,0,1,zmbiedanc made bitch lunch elizabethbatman bitch love lunch,unsafe,77,10
6,2,4,0,1,brainer soon bitch get rich polit power view chang polit whore,unsafe,143,21
3,0,3,0,1,pussi day keep devil away doperthanyola,unsafe,52,9
3,0,3,0,1,aint bitch mean,unsafe,50,9
3,0,3,0,1,bitch want babi dont want children,unsafe,58,11
3,0,2,1,1,bitch must lost,unsafe,47,7
3,0,3,0,1,babi like left side bitch cant cuz street side twitter said aint real,unsafe,133,29
6,0,1,5,2,bae sound like ghetto word use someth els,safe,56,10
3,1,2,0,1,batter wee cunt jewi cos fuck ex emma isnt batter girl ive nailed move onstop pussi n urself,unsafe,140,27
3,0,3,0,1,bleed hoe alexa,unsafe,25,4
3,0,3,0,1,boolin bando wit bitch,unsafe,40,8
3,0,0,3,2,browni browni love movi,safe,54,9
3,0,3,0,1,need bad bitch that hotter might realist shit partynextdoor ever said that feelin everyday,unsafe,129,24
3,1,2,0,1,way punch bitch,unsafe,33,7
3,0,3,0,1,caesar home rt naewoodst mjayskillz much bitch look like let start ape shit,unsafe,166,18
3,0,1,2,2,chines maverick communic comrad u know give imperialist yank birdi,safe,122,16
3,0,3,0,1,dad say hi snapchat dad duce bitch,unsafe,115,11
6,0,5,1,1,believ hoe fact loyal disagre believ fact loyalest bunchthes hoe,unsafe,134,25
3,0,3,0,1,dont know ugli bitch dont know broke niggaskeving,unsafe,71,10
3,0,3,0,1,dont make make fall live nigga like meee bird amp favorit song weeknd,unsafe,113,22
3,2,1,0,0,dont worri nigga see worri nigga dont see dat da nigga fuckin yo bitch,unsafe,109,20
3,0,3,0,1,dont ever give pussi away keep tight alright,unsafe,64,12
3,0,3,0,1,drop stack caus bitch im poloboy song call dope download mixtap,unsafe,122,16
3,0,3,0,1,dumb bitch dumb thing,unsafe,29,5
3,1,2,0,1,eat pussi like real nigga hungri,unsafe,40,8
3,1,2,0,1,eff let go crippl,unsafe,60,8
3,0,2,1,1,everyth look better bitch next,unsafe,48,9
3,0,3,0,1,facto shaunasayomi care hoe ass look like,unsafe,99,15
3,0,3,0,1,everi bad bitch nigga tire fuck,unsafe,59,12
3,0,3,0,1,foreign chick lie man bitch beauti,unsafe,50,8
3,1,2,0,1,fresh nigga kno need clean bitch kno im work cuz wanna see team rich,unsafe,121,22
3,0,3,0,1,fuck make rule suck dragon ball bitch call goku,unsafe,71,15
3,0,0,3,2,generat ascii box nodej see abil bring flappybird node via ascii tube bird,safe,140,23
3,0,3,0,1,get shit bitch fine bear,unsafe,41,9
3,1,2,0,1,get ass back detroit ya fuckin wigger,unsafe,49,9
3,0,3,0,1,girl date okay aint mad yo unless stab heart love hoe,unsafe,94,20
3,0,3,0,1,know twitter password bitch pleas,unsafe,50,9
3,0,3,0,1,seen show seen hoe wasnt hot would thick,unsafe,88,19
3,0,3,0,1,bitch hit hoe,unsafe,115,8
3,1,2,0,1,marri white woman lucki sumbitch uncl ruckus,unsafe,63,11
3,0,2,1,1,wanna nigga im trinna save account omg imma funni ass bitch man that real shit,unsafe,174,26
3,0,3,0,1,great grandma hoeher grandma hoeher mom hoe shes hoe long line hoe grandpa carl everyon,unsafe,131,25
3,3,0,0,0,hey go look video man found kidnap girl ohiowhat nigger shitmybosssay,unsafe,116,20
3,0,3,0,1,hey pussi still,unsafe,28,5
6,0,2,4,2,draft gungho folk send afghanistan war zone show,safe,138,23
3,0,3,0,1,hotter bitch,unsafe,35,7
3,0,3,0,1,u talk hoe bout bro n em talk hoe bout bro n em,unsafe,77,18
3,0,3,0,1,crazi bitch hilari,unsafe,43,7
3,1,2,0,1,know shoe dirti fuck whatev bitch dont call like negro one first thing look shoe dog,unsafe,142,27
3,0,0,3,2,thrill billywith hillbilli heart billyraycyrus hahahahaha jesus murphi,safe,88,12
3,0,3,0,1,call bitch makennam,unsafe,32,6
3,0,3,0,1,cant handl liquor bitch cant handl meeedd chief sosa,unsafe,80,14
3,0,3,0,1,dont chase dude chase bitch edgar bautista,unsafe,70,12
3,0,2,1,1,dont love hoe babi forev,unsafe,55,11
3,0,3,0,1,dont even need pictur tamar bitch beat everi pictur,unsafe,119,15
3,0,3,0,1,dont hoe,unsafe,28,5
3,0,1,2,2,found new way chug open mouth alot shitallysay,safe,74,15
3,0,3,0,1,fuck hate bitch much wanna smack face tongu kiss,unsafe,86,18
3,0,3,0,1,got bitch set like jada picketqueen latifah ride round niec bitch titi,unsafe,107,20
3,0,3,0,1,got sister told stop call women bitch,unsafe,58,11
3,0,3,0,1,guess night bitch die stewi nigga,unsafe,71,12
3,0,3,0,1,bitch bitch bitch eat halibut iamyoungroc freshrhym jerksquad slowstir,unsafe,113,18
3,0,3,0,1,ladylov shes marri still wanna bang wont sex bitch troubadour probabl,unsafe,132,24
3,0,3,0,1,heard look candi man bitch,unsafe,46,9
3,0,3,0,1,hope dont get mad ladi call bitch bitch bc dont know name individu katt william letmicahdown,unsafe,139,23
3,0,3,0,1,got number im bitch boy,unsafe,39,10
3,0,3,0,1,know shit eatin grin either fuck girl dream sold car know your faggot whatd sell,unsafe,147,28
3,0,3,0,1,older men caus theyr matur suppos fool us bitch,unsafe,87,16
6,0,6,0,1,prolli leav bitch cup hand yo hand hand,unsafe,88,20
3,0,3,0,1,said dont like tast like wolf pussi even know tast like,unsafe,104,21
3,0,3,0,1,taught eat pussi cut hair taught eat pussi hair name movi,unsafe,131,24
3,0,3,0,1,use dress like cop oh realli yeahright mad pussi realli yesil never forget,unsafe,129,19
3,0,3,0,1,went jail flock amp came home wit strike went jail bitch came home dike yg,unsafe,114,26
3,0,3,0,1,fuck u u stand u dizzi bitch two uniqu amp separ phrase overheard relat say younger,unsafe,131,24
3,0,3,0,1,woke like thi bitch go back bed,unsafe,42,10
3,0,3,0,1,would rather call bitch sir manag,unsafe,55,11
3,0,3,0,1,ill beat pussi hard,unsafe,33,7
3,0,1,2,2,ill slit throatneck,safe,51,5
3,1,2,0,1,im funki ass honkey jtimberlak shout macklemor tonight cabaret jttour,unsafe,115,17
3,1,2,0,1,im compar kfc pussi maxonmaxoff,unsafe,47,7
3,0,3,0,1,im download new person order new face bitch love goddamn axl rose yell sex robot,unsafe,140,26
3,0,3,0,1,im feelin like malcolm middl bitch surround cant miss em,unsafe,85,15
3,0,3,0,1,im gonna piss dimpl sonia stop wast prayer trash team lol,unsafe,82,14
3,0,3,0,1,im probabl main bitch chocol dip cinnamon appl,unsafe,62,9
3,0,3,0,1,im sick shit man jonniesantana sit bitch ass im fed bro rt sbabylif geno threw yet anoth pick smh,unsafe,128,23
3,1,2,0,1,im sorri fuck yo bitch realli dig nigga kingl,unsafe,66,13
3,0,3,0,1,ib irrit bitch syndrom,unsafe,31,4
3,0,3,0,1,love hide yo bitch youll keep shorti wizkhalifa,unsafe,72,13
3,0,3,0,1,talk back aint get pussi,unsafe,80,13
3,1,2,0,1,your bad bitch put hand high everi girl room start wave hand around,unsafe,105,20
3,1,2,0,1,imma tie bitch basement donkeyfuck ass two week straight hahahahahahahahaha centmovi beforeiselfdestruct,unsafe,140,19
3,0,3,0,1,mind gotta dumb hoe anthem,unsafe,45,9
3,1,0,2,2,albino mexican dad hes asian,safe,51,9
3,0,3,0,1,take true direction accept larri know bitch fan like make boy cri thankyoupaulforconfirminglarri,unsafe,139,22
3,1,2,0,1,alleg u bedroom u see word naiv amp blind bitch know ur husband cheat u ramona dumb,unsafe,143,28
3,0,3,0,1,never late tag bitch cyfyr,unsafe,46,9
3,0,2,1,1,dyke hunter dyke dyke,unsafe,64,9
3,1,2,0,1,julia robert your ho laurengardn nottinghil,unsafe,57,7
3,0,0,3,2,follow yellow brick twitter,safe,39,6
3,0,3,0,1,lmfaoooooooooooooooooo bbbrook pussi good mama dont like guess gotta gomi mama,unsafe,142,18
3,0,1,2,2,lol crippl wendi davi rt mailonlin scientist creat remotecontrol chick studi shi penguin,safe,133,16
3,0,2,1,1,let nip ahoy spank mayb,unsafe,39,8
3,2,1,0,0,let kill cracker babi wtf hear wow,unsafe,62,10
3,1,2,0,1,like correct im wrong doesnt pimpin involv smackin bitch money,unsafe,92,14
3,0,3,0,1,lmao blackbeauti rt sbabylif pound cake look like pussi,unsafe,120,12
3,0,3,0,1,lmao swillalo drose adida lighter phone shit retard,unsafe,84,14
3,0,1,2,2,mam rene doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit,safe,136,27
3,0,3,0,1,mayb want friend mayb shes stupid bitch never know make cum,unsafe,143,24
3,0,1,2,2,mine play dmx kirk franklin smh justcallmebrit well neighbor ghetto get like beat kid,safe,132,24
3,2,1,0,0,grandma use call porch monkey time come think refer broken bottl nigger knife,unsafe,140,29
3,1,2,0,1,momma told tell mind yoooo damn motha fuckin busi knowin bitch,unsafe,113,22
3,0,2,1,1,nip freeeeezingand that okay theyr slice bra,unsafe,101,14
3,0,3,0,1,twitter hack im pussi admit said want act like never said,unsafe,107,25
3,0,3,0,1,nah girl aint gon abl make tight sinc russ loss job back like damn bitch realli,unsafe,123,26
3,2,1,0,0,nah nomeekjustmilz yo thought photoshop face faggot smmfhi hate yall,unsafe,166,19
3,0,3,0,1,new flame song yr lol bitch super run like,unsafe,60,13
3,0,3,0,1,nigga alway yell fuck bitch get money meanwhil theyr broke still want bitch,unsafe,108,15
3,0,3,0,1,nigga press pussi eeeeeen nothin,unsafe,45,7
3,0,3,0,1,bitch nan,unsafe,19,5
3,0,3,0,1,boat hoe pleas thank mom,unsafe,39,8
3,0,0,3,2,ovo allthingsfresh amp kendrick lamar still trash,safe,70,7
3,0,3,0,1,top pregnant ass sorri hoe aint never got money even water broke talltrappin riptallt,unsafe,126,23
3,0,1,2,2,coupl red sox gotten past first base im die laugh mayb yank need teach game,safe,121,23
3,3,0,0,0,peopl time aryan race stand say mongerl turn world ghetto slum,unsafe,138,28
3,0,3,0,1,pistol whip dickau shoot yo bitch club sometim freestyl freestyl im okay,unsafe,111,18
3,0,3,0,1,rt pleas thank bmorepocahonta pierc pussi come across timelin,unsafe,110,18
3,0,3,0,1,remi machiavelli send shot ya belli bitch,unsafe,68,11
3,1,2,0,1,roberto one nasti hoe,unsafe,31,6
3,0,3,0,1,sorri jb fanreal justin come back top comment justin timberlak video million view son fuck bitch,unsafe,146,25
3,0,2,1,1,search incred stori white man quest find ingredi necessari make caribbean jerk chicken redneck land,unsafe,138,22
3,0,3,0,1,sell soul materi wish fast car bitch tupac smile remix,unsafe,81,13
3,1,2,0,1,shake bear aka two redneck sex dead bear,unsafe,64,13
3,0,3,0,1,shall compar thee summer day summer day bitch,unsafe,88,16
3,0,3,0,1,gotta shape pussi lip tho postprettypussi whole wheat organ pussi,unsafe,106,14
3,0,3,0,1,said wigga man richtak durag,unsafe,74,10
3,0,3,0,1,bitch anyway,unsafe,24,5
3,1,2,0,1,shes florida youv got sniff test swamp pussi,unsafe,277,16
3,0,2,1,1,slow fuck bitch know live classi young ladi,unsafe,73,13
3,0,3,0,1,hes good footbal playerbut still act like nig,unsafe,63,12
3,1,2,0,1,stop pussi son shove needl heart afterearth,unsafe,81,14
3,0,3,0,1,stop look us go eat pussi yuppi fuck,unsafe,58,11
3,0,3,0,1,takin straight dirt finger pussi know put dick xerne,unsafe,96,20
3,0,3,0,1,aint bro move that hoe move,unsafe,40,7
6,1,3,2,1,girl plain look borderlin ugli amp chunki hey least shes got nice smile amp great person,unsafe,121,21
3,0,0,3,2,devil grow insid heart selfish wick white brown yellow black color restrict,safe,117,20
3,0,0,3,2,water isnt yellow im healthi student,safe,47,8
3,0,3,0,1,hoe aint loyal,unsafe,24,4
3,0,3,0,1,hoe keep callin aint pickin,unsafe,64,9
3,2,1,0,0,sour appl bitter bitch im fuckin wit em,unsafe,56,10
4,0,4,0,1,faggot jonniesantana oriol petti fuckgot swept outta bitch,unsafe,84,12
3,1,2,0,1,ghetto ass band get snuck,unsafe,84,10
3,0,0,3,2,divis trash nomeekjustmilz saint gon win nfc southwatch,safe,93,14
3,0,3,0,1,fan wait bitch nigga hate old hoe date look mama,unsafe,131,22
3,0,3,0,1,ghetto motherfuck missi elliott,unsafe,52,8
3,0,0,3,2,recip call leftov browni hell leftov browni that browni havent eaten yetericanadin,safe,140,22
3,1,2,0,1,ratchet broad dont repres white ass cant talk trash caus racist shit black,unsafe,120,21
3,0,3,0,1,trust noneee bitch dont,unsafe,31,6
3,0,3,0,1,twitter twitter bitch twitter life,unsafe,42,7
3,0,0,3,2,two road diverg yellow wood chose one jtunheimr robert frost giant,safe,99,18
3,1,2,0,1,u got k bitch niggaal haymon antonio tarver,unsafe,56,10
3,0,2,1,1,uhuh empti heart empti bottl yellow cab would like catch cuz yo latest ex made u mad,unsafe,133,27
3,0,3,0,1,use girlfriend got hoe lookin good girl fuckin low,unsafe,113,25
