count,hate_speech_count,offensive_language_count,neither_count,class,labels,cleaned_tweet
3,0,3,0,0,negative,get shit bitch fine bear
3,1,2,0,0,negative,get ass back detroit ya fuckin wigger
3,0,3,0,0,negative,girls dated okay mad yo unless stabbed heart love hoe
3,0,3,0,0,negative,know twitter password bitch please
3,0,3,0,0,negative,seen shows seen hoes hot would thick
3,0,3,0,0,negative,bitch hitting hoe
3,1,2,0,0,negative,married white woman lucky sum bitch uncle ruckus
3,0,2,1,0,negative,wanna nigga trinna savings account omg imma funny ass bitch man real shit
3,0,3,0,0,negative,great grandmas hoe grandmas hoe moms hoe hoe long line hoes grandpa carl everyone
3,3,0,0,0,negative,hey go look video man found kidnapped girls ohio nigger shitmybosssays
3,0,3,0,0,negative,hey pussy still
6,0,2,4,1,positive,draft gung ho folks send afghanistan war zones show
3,0,3,0,0,negative,hotter bitch
3,0,3,0,0,negative,u talking hoes bout bro n em talking hoes bout bro n em
3,0,3,0,0,negative,crazy bitch hilarious
3,1,2,0,0,negative,know shoes dirty fuck whatever bitch call like negro one first things look shoes dog
3,0,0,3,1,positive,thrill billy hillbilly heart hahahahaha jesus murphy
3,0,3,0,0,negative,call bitch
3,0,3,0,0,negative,handle liquor bitches handle meeedd chief sosa
3,0,3,0,0,negative,chase dudes chase bitches edgar bautista
3,0,2,1,0,negative,love hoes baby forever
3,0,3,0,0,negative,dont even need picture tamar bitch beat every picture
3,0,3,0,0,negative,dont hoes
3,0,1,2,1,positive,found new way chug open mouth alot shitallysays
3,0,3,0,0,negative,fucking hate bitch much wanna smack face tongue kiss
3,0,3,0,0,negative,got bitch set like jada picket queen latifah riding round nieces bitch titi
3,0,3,0,0,negative,got sister told stop calling women bitches
3,0,3,0,0,negative,guess night bitches die stewie nigga
3,0,3,0,0,negative,bitch bitch bitch eating halibut freshrhymes jerksquad slowstir
3,0,3,0,0,negative,lady love married still wanna bang sex bitch troubadour probably
3,0,3,0,0,negative,heard looking candy man bitch
3,0,3,0,0,negative,hope get mad ladies call bitches bitches bc know names individually katt williams
3,0,3,0,0,negative,got number bitch boy
3,0,3,0,0,negative,know shit eatin grin either fucked girl dreams sold car know faggot sell
3,0,3,0,0,negative,older men cause mature supposed fool us bitch
6,0,6,0,0,negative,prolly leave bitch cups hand yo hand hand
3,0,3,0,0,negative,said like tastes like wolf pussy even know tastes like
3,0,3,0,0,negative,taught eat pussy cut hair taught eat pussy hair name movie
3,0,3,0,0,negative,used dress like cop oh really yeah right mad pussy really yes never forget
3,0,3,0,0,negative,went jail flock amp came home wit strike went jail bitch came home dike
3,0,3,0,0,negative,fuck u u stand u dizzy bitch two unique amp separate phrases overheard relative saying younger
3,0,3,0,0,negative,woke like thi bitch go back bed
3,0,3,0,0,negative,would rather call bitch sir manager
3,0,3,0,0,negative,beat pussy hard
3,0,1,2,1,positive,slit throat neck
3,1,2,0,0,negative,funky ass honkey shout tonight cabaret jt tour
3,1,2,0,0,negative,comparing kfc pussy
3,0,3,0,0,negative,downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
3,0,3,0,0,negative,feelin like malcolm middle bitches surround miss em
3,0,3,0,0,negative,gonna piss dimple stop wasting prayers trash teams lol
3,0,3,0,0,negative,probably main bitch chocolate dipped cinnamon apple
3,0,3,0,0,negative,sick shit man sit bitch ass fed bro geno threw yet another pick smh
3,1,2,0,0,negative,sorry fucked yo bitch really dig nigga
3,0,3,0,0,negative,ibs irritable bitch syndrome
3,0,3,0,0,negative,love hide yo bitch keep shorty
3,0,3,0,0,negative,talk back getting pussy
3,1,2,0,0,negative,bad bitch put hands high every girl room starts waving hands around
3,1,2,0,0,negative,imma tie bitch basement donkey fuck ass two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct
3,0,3,0,0,negative,mind gotta dumb hoe anthem
3,1,0,2,1,positive,albino mexican dad asian
3,0,3,0,0,negative,takes true directioner accept larry know bitch fans like make boys cry thankyoupaulforconfirminglarry
3,1,2,0,0,negative,allegations u bedroom u see words naive amp blind bitch know ur husband cheated u ramona dumb
3,0,3,0,0,negative,never late tag bitch
3,0,2,1,0,negative,dykes hunter dyke dyke
3,1,2,0,0,negative,julia roberts ho nottinghill
3,0,0,3,1,positive,follow yellow brick twitter
3,0,3,0,0,negative,lmfaoooooooooooooooooo pussy good mama like guess gotta go mama
3,0,1,2,1,positive,lol cripple wendy davis scientists create remote controlled chick study shy penguins
3,0,2,1,0,negative,let nips ahoy spank maybe
3,2,1,0,0,negative,let kill cracker babies wtf hear wow
3,1,2,0,0,negative,like correct wrong pimpin involve smackin bitches money
3,0,3,0,0,negative,lmao pound cake look like pussy
3,0,3,0,0,negative,lmao rose adidas lighter phone shit retarded
3,0,3,0,0,negative,maybe wants friend maybe stupid bitch never know make cum
3,0,1,2,1,positive,mine plays dmx kirk franklin smh well neighbors ghetto get like beat kids
3,2,1,0,0,negative,grandma used call porch monkey time come think refer broken bottle nigger knife
3,1,2,0,0,negative,momma told tell mind yoooo damn motha fuckin business not knowin bitch
3,0,2,1,0,negative,nips freeeeezing not okay slicing bra
3,0,3,0,0,negative,twitter hacked pussy admit said want act like never said
3,0,3,0,0,negative,nah girl gon able make tight since russ loss job back like damn bitch really
3,2,1,0,0,negative,nah yo thought photoshopped face faggot smmfh hate yall
3,0,3,0,0,negative,new flame song yr lol bitch super run like
3,0,3,0,0,negative,niggas always yelling fuck bitches get money meanwhile broke still want bitches
3,0,3,0,0,negative,niggas pressed pussy eeeeeen nothin
3,0,3,0,0,negative,bitches nan
3,0,3,0,0,negative,boats hoes please thanks mom
3,0,0,3,1,positive,ovo amp kendrick lamar still trash
3,0,3,0,0,negative,top pregnant ass sorry hoe aint never got money even water broke riptallt
3,0,1,2,1,positive,couple red sox gotten past first base dying laughing maybe yanks need teach game
3,3,0,0,0,negative,people time aryan race stand say mongerls turn world ghetto slum
3,0,3,0,0,negative,pistol whip dickau shoot yo bitch club sometimes freestyles freestyles okay
3,0,3,0,0,negative,please thanks pierced pussy come across timeline
3,0,3,0,0,negative,remy machiavelli send shots ya belly bitch
3,1,2,0,0,negative,roberto one nasty hoe
3,0,3,0,0,negative,sorry jb fan really justin come back top comment justin timberlake video million views son fucking bitch
3,0,2,1,0,negative,searching incredible story white man quest find ingredients necessary make caribbean jerked chicken redneck land
3,0,3,0,0,negative,selling soul material wishes fast cars bitches tupac smile remix
3,1,2,0,0,negative,shake bear aka two rednecks sex dead bear
3,0,3,0,0,negative,shall compare thee summer day summer day not bitch
3,0,3,0,0,negative,gotta shape pussy lips tho whole wheat organic pussy
3,0,3,0,0,negative,said wigga man rich take du rag
3,0,3,0,0,negative,bitch anyway
3,1,2,0,0,negative,florida got sniff test swamp pussies
3,0,2,1,0,negative,slow fuck bitch know live classy young lady
3,0,3,0,0,negative,good football player still acts like nig
3,1,2,0,0,negative,stop pussy son shove needle heart afterearth
3,0,3,0,0,negative,stop looking us go eat pussy yuppie fucks
3,0,3,0,0,negative,takin straight dirt finger pussy know put dick
3,0,3,0,0,negative,bro moves hoe moves
6,1,3,2,0,negative,girl plain looking borderline ugly amp chunky hey least got nice smile amp great personality
3,0,0,3,1,positive,devil grows inside hearts selfish wicked white brown yellow black color not restricted
3,0,0,3,1,positive,water yellow healthy student
3,0,3,0,0,negative,hoes keep callin pickin
3,2,1,0,0,negative,sour apple bitter bitches not fuckin wit em
4,0,4,0,0,negative,faggots orioles petty fuck got swept outta bitch
3,1,2,0,0,negative,ghetto ass bands gets snuck
3,0,0,3,1,positive,division trash saints gon win nfc south watch
3,0,3,0,0,negative,fans waited bitch niggas hated old hoes dated look mama
3,0,3,0,0,negative,ghetto motherfuckers missy elliott
3,0,0,3,1,positive,recipe calls leftover brownie hell leftover brownie brownie eaten yet
3,1,2,0,0,negative,ratchet broads represent white ass talk trash cause racist shit black
3,0,3,0,0,negative,trust noneeee bitch
3,0,3,0,0,negative,twitter twitter bitch twitter life
3,0,0,3,1,positive,two roads diverged yellow wood chose one j tunheimr robert frost giant
3,1,2,0,0,negative,u got k bitch nigga al haymon antonio tarver
3,0,2,1,0,negative,uh uh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad
3,0,3,0,0,negative,used girlfriend got hoes lookin good girl fuckin low
3,0,3,0,0,negative,virgin pussy regular pussy oomf pussy
3,0,3,0,0,negative,whaaaaaat lmaooo luv u fat bitches cuz got big ole titties phat booties
3,0,3,0,0,negative,walked bitch like nigga made
3,3,0,0,0,negative,hate niggers hate faggots hate spics kkk rally
3,2,1,0,0,negative,queer hut like butt
3,0,3,0,0,negative,well bitch biology said
3,0,3,0,0,negative,gotta report spam ladies head game better pussy
3,0,3,0,0,negative,im done hoe pass squad g
3,2,1,0,0,negative,fuck callin jiggaboo nigga
3,3,0,0,0,negative,people think gay marriage okay beyond sorry want future son seeing fags walking street holding hands
4,1,3,0,0,negative,u little bitch chris six bitch allisons mom
3,0,3,0,0,negative,would want play pussy dead snl
3,0,3,0,0,negative,would wanna green ranger evil duh bitch
3,0,3,0,0,negative,would want pussy side burns thats good question hahahahaha
3,0,3,0,0,negative,shank bitch ceviche
3,0,2,1,0,negative,work gets rough days hahaha hoes
6,0,6,0,0,negative,wow bitch yes already established anything else say
3,0,3,0,0,negative,forget brand new baby girl home bitch cookies burning
3,0,0,3,1,positive,yah said word mtzra ym egyptians people ysrah al inheritance kushite ethiopians
3,0,0,3,1,positive,yaoooooooo mawnin yardies
3,0,3,0,0,negative,yo bitch horn tryna shoot porn shirt worthy tony
3,0,3,0,0,negative,yo sublet pussy shitfahdsays
3,0,3,0,0,negative,yo feet smell like puss whut like flowers bitch omg
3,0,2,1,0,negative,yo mama bitch one sentence ended relationship
3,2,1,0,0,negative,gunna shit spear chucker
3,0,3,0,0,negative,bitch favorite response long texts
3,1,2,0,0,negative,yo boys pussy cats
3,0,3,0,0,negative,cunt
3,0,3,0,0,negative,pull pussy dodge collect panties alright stormy jake
3,0,2,1,0,negative,take someone ghetto take ghetto
3,1,2,0,0,negative,like us colored folks not colored white fucks
3,0,3,0,0,negative,got hella hoes
3,0,1,2,1,positive,hit lights line toco bell morning diana back house miracle charlie
6,1,5,0,0,negative,look cute today really helll swerve hoe
3,0,1,2,1,positive,look like little birds help get dressed morning
3,2,1,0,0,negative,ol trout mouth ass bitch deeeeaaaadd
3,1,2,0,0,negative,talk like fag shit retarded cool scro lot tards living total kick ass lives
3,0,3,0,0,negative,took land could make retarded diapers sure use image cool redskins nfl concussion jokes
3,0,3,0,0,negative,garden rose bitch weed
3,0,3,0,0,negative,fucked shit dumb ass cunt go post pictures flat ass titties ig slut
3,1,2,0,0,negative,queer
3,0,2,1,0,negative,homeboy looking bad giving cash hoes
3,0,0,3,1,positive,teeth like stars aww thanks yeah yellow far away
3,0,3,0,0,negative,yup fuck em playing like trash clippers wanna play lol
3,0,3,0,0,negative,time hoes get lol ariana mom says us
3,0,3,0,0,negative,bitches
3,2,1,0,0,negative,ayo even kill handicapped crippled bitches look scalp real close see triple sixes
3,0,3,0,0,negative,bitch freak shit
3,0,3,0,0,negative,bitch vagina little resilient
3,0,3,0,0,negative,love nah bitch love
6,1,5,0,0,negative,pussy root drama attribute put head mama
3,0,3,0,0,negative,call keyshawn johnson cause im catchin erry hoe
3,0,3,0,0,negative,captain save hoe annoying phrase
6,0,6,0,0,negative,day judgement everybody gonna looking big jumbotron watching fuck majjinn buu bitch
6,0,6,0,0,negative,let side bitch settle might headbutt evelyn
3,0,3,0,0,negative,dont show bitch unless look like dolly parton
3,2,1,0,0,negative,fuck pussy ass hater go suck dick die quick someone youtube comments think good friends
3,0,1,2,1,positive,hick raver venn diagram large intersection
6,0,6,0,0,negative,hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr
3,0,3,0,0,negative,wasnt work place id deck aye fucking right give tyson combo nd end uppercut shut fuck bitch
3,0,3,0,0,negative,suck dick dip not keeper true redneck woman kim dad
3,0,3,0,0,negative,im gonna rip bitch apart rip apart lol
3,0,3,0,0,negative,britney bitch bible leviticus
3,1,2,0,0,negative,niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags
3,0,3,0,0,negative,pussy not tryna go studio call mufuckin crib like god yo word god buss yo shit god word
3,0,3,0,0,negative,oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute
3,0,3,0,0,negative,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
3,2,1,0,0,negative,way fuck bitch name lord mr race
3,2,1,0,0,negative,poor whitey
3,0,3,0,0,negative,riding bros still trust hoes
3,0,3,0,0,negative,weekends going fabulous naa man seeing nae cunt koed seconds flat hate u fuckgm
3,0,3,0,0,negative,whatever good one abraham lincoln quote not yall hoes
3,0,1,2,1,positive,rappers say twat makes feel weird
3,0,3,0,0,negative,better pipe pussy lmao wth even mean
3,1,2,0,0,negative,fucking pussy even beat dick angry youtube comment
3,0,2,1,0,negative,cunt right
3,0,3,0,0,negative,son bitch moment rains forget car windows
3,0,3,0,0,negative,thingsthatgetsonmynerves needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking love facebook hoes
6,0,6,0,0,negative,get hit bitch campus wants
3,0,3,0,0,negative,personidbitchslap fa blowin tl like bitches spare tire leavin dairy queen
3,0,0,3,1,positive,faves snoop justin much fun charlie wilson tribute betawards
3,0,3,0,0,negative,taughtme pussy feels
3,0,3,0,0,negative,wordsaftersex pussy bitch
3,2,0,1,0,negative,azmonsoon lot rain bad enough wash away teabagger racist white trash state tcot teaparty azflooding
3,0,3,0,0,negative,alexfromtarget gets million retweets chrisfromwalmart cant even get bitch text back
3,0,3,0,0,negative,alexfromtarget bitches wet lmmfao
3,0,3,0,0,negative,anncoulter still calling obama community organizer syria well still cunt well
3,0,3,0,0,negative,asagiraffes pussy
3,0,0,3,1,positive,askdems embarrassed charlie rangel remains caucus
6,0,6,0,0,negative,bob bass bitches bitches dick fishes dock
3,0,1,2,1,positive,breaking ap calls mass governor race charlie baker watch live coverage wcvb streaming online
3,0,3,0,0,negative,bangbangbirdgang ya bitch fruit loop
3,0,2,1,0,negative,bartending becomes real bitch bartender way way taller bar designed holy back pains
3,0,3,0,0,negative,bestsongtohavesexto bitches love sosa bangbang
3,1,0,2,1,positive,bigbird made gay couple yes gop world bird would not existed since creators would jail sodomy
3,0,3,0,0,negative,bitchslapthursdays nite pure passion doors open watching game bitch
3,0,0,3,1,positive,blessjesus amos two walk together except agreed
3,0,0,3,1,positive,blessjesus amos hate one upholds justice court detest one tells truth
6,0,0,6,1,positive,blessjesus crown head sole feet
6,0,0,6,1,positive,blessjesusair matthew look birds air yet heavenly father feeds not much valuable
3,0,0,3,1,positive,blessjesuslove happy belated sixty fifth birthday aunt mary agnes strong
3,0,2,1,0,negative,bout gocrazy aintnolevelz disshit hungrier phat ho diet ig
3,1,2,0,0,negative,burnnotice fi shoots bean bag rounds guy hurts like bitch
3,3,0,0,0,negative,california full white trash
3,2,1,0,0,negative,california full white trash moved oklahoma
3,0,3,0,0,negative,celebrityleakedphotos yeah gt know feels knowing nsa phones quit whining like muslim bitches
3,1,2,0,0,negative,christianbale kissing moses ass fight god otherwise might fucking dead gt retarded ass actor faggot
6,0,2,4,1,positive,commonquestioniget uou ghetto
3,0,3,0,0,negative,cowboys bitches cowboysnation another great win ilove team
3,1,2,0,0,negative,crack whip cracker
3,2,0,1,0,negative,dtla trash non europeans allowed live
3,1,2,0,0,negative,duh possibly tucking penis bitch got man boobs
6,1,5,0,0,negative,dearfeministmen easier way get pussy w sacrificing man hood best dont include losing ur self respect
