class,labels,cleaned_tweet,sentiment_score
0,negative,love really blind stupid cunt feeling feel,-0.6635
0,negative,stevie j proved prove turn hoe housewife,0.0
0,negative,rihanna must got get holy grail pussy,0.0
0,negative,hoes hoe get boyfriend swear not hoe anymore bitch boyfriend erase happened happen,0.4352
0,negative,wonder females female ever sit around think bout yall hoes hoe unfaithful yall really,0.0
0,negative,boss bos ass as bitch song got get basics basic thinking think models model lmao knowyourplace,-0.5267
0,negative,playas fuck lmao like trash forreal crazy one see,0.128
0,negative,never understand people fake entire relationship even fake hello bitch fucking fuck,-0.4926
0,negative,pussy lie pussy,0.0
0,negative,dumb ass as hoe,-0.7783
0,negative,messi thinking think ronaldo bitch even make group ahaaaaa,-0.5859
0,negative,teach really fucking fuck bitches bitch brah,-0.9143
0,negative,nigga bitch scaring scar pass pas blunt,-0.7717
0,negative,ion got get type bad bitches bitch thing like,-0.8658
0,negative,tweet som n laughs laugh amp bitch wan na spoil fun getting get serious,0.7184
0,negative,jessie andrews andrew best girl girl scenes scene porn love way makes make bitches bitch cum,0.1779
0,negative,let kill cracker babies baby wtf hear wow,-0.6908
0,negative,muslims muslim military honour whatsoever sub human savages savage slaughter unarmed men women woman amp children child,-0.4019
0,negative,niggas nigga playin gram defense man george need tell bitch ass as niggas nigga man,-0.891
0,negative,bitch played much subway surfer,-0.34
0,negative,take advantage nice person hoes hoe everyjuan,0.5859
0,negative,ima catfish bitch fake arms arm,-0.7845
0,negative,smd bitch,-0.5859
0,negative,hoes hoe getting get dressed dress hoes hoe halloween always every night,0.0
0,negative,charlie not fukin around austin every week somebody getting get kicked kick team,0.0
0,negative,sweet innocent schoolgirl minami asaka pussy eaten eat,0.6597
0,negative,ew queer white thirsty bitch,-0.5859
0,negative,search gay redneck episode play,0.34
0,negative,diii bitches bitch,-0.8271
0,negative,thick bitches bitch gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt,0.969
0,negative,needy clingy men bitch issues issue,-0.7351
0,negative,goodnight moon moon goodnight lil bitch,-0.5859
0,negative,well felt sorry stupid still though bitch wont try wit,-0.7506
0,negative,faggot truck tailgating tailgate hit breaks break cut switched switch lanes lane cuts cut little biatch,-0.8689
0,negative,get famous buyin yo art bitch dat shit da crib,-0.8126
0,negative,fuck u dumb bitch matter fact go get nigga hoe cuz u not going go shit,-0.8213
0,negative,fuck islamic state kill cunts cunt,-0.946
0,negative,kind hoe nae ok hoe anyways,0.6808
0,negative,mad cuz fucking fuck ya enemy wins win cuz letting let shit fuck control hoes hoe stress,-0.9118
0,negative,hate white trash try act like equal makes make much clearer white trash,-0.296
0,negative,fuck cops cop fuck tarah bitch elongated elongate nose shaped shape like horses horse dick,-0.9118
0,negative,eager hoe even read twitpic selfie wearing wear leotard,0.3612
0,negative,oomf fuckin fine tho dam bitch,-0.4588
0,negative,really hours hour find paper work retarded retard tarrant county courts court suck wasteoftime,-0.875
0,negative,totally think something bitches bitch come across mine saying say similar uh,-0.8387
0,negative,suck commie bitch,-0.7717
0,negative,try bitch boy,-0.5859
0,negative,kobe dwight soft muthafucka bitch ass as nigga lmaooo,-0.8074
0,negative,convinced convince bitches bitch get pregnant purposely birth control amp plan b pills pill effective,-0.2263
0,negative,ima hypocrite say dont fuck hoes hoe days day later let hoe play dick mcdonald drive thru love fries fry,0.7311
0,negative,not us u bitches bitch,0.7366
0,negative,ok right wing teabaggers gun nuts nut like harris hell even fucking fuck cops cop,-0.8442
0,negative,nations nation know rather real niggers nigger amp bad bitches bitch,-0.9477
0,negative,not saying say slut favorite shade lipstick pussy,0.7246
0,negative,top lies lie girls girl tell twitter dms dm work twitter unfollowing people not hoe,-0.25
0,negative,yeah try not follow zulu looking look bitches bitch muslims muslim flat way use sheets sheet bed not head,-0.7579
0,negative,look better well bitch outfit floor myboy,0.0516
0,negative,ewww said say last sunday last sunday read nigs,0.0
0,negative,lmfao thats dead hoes hoe got get ta pay,-0.296
0,negative,end day call yo dumb ass as monkey picka nanny hoe u luv white devils devil,-0.9423
0,negative,spent whole fucking fuck life apologizing apologize not enough cut nip fuck booze drug inadequacy,-0.831
0,negative,wealth insulate called call nigger still improve empirical quality life outcomes outcome phenomenally,0.2023
0,negative,big ass as smile eyes eye chink,-0.25
0,negative,god cant fucking fuck stand waiters waiter bitch people not tipping tip get real fucking fuck job,0.4588
0,negative,bitches bitch make happy material objects object make bitches bitch happy iphone,-0.8402
0,negative,sister said say step mom cunt lt love sister,0.25
0,negative,twitter not source news broadcast fucking fuck retards retard nbc abc cnn fox etc keeping keep quiet,-0.7845
0,negative,not funny u faggot,0.2755
0,negative,bitch tried try give dick hickey,-0.7964
0,negative,hahahahaa fuckin crow looking look bitch,-0.5859
0,negative,austin funny niggah,0.4404
0,negative,look lying lie ass as bitches bitch finish school stripping strip ya mind ass as bitches bitch,-0.9794
0,negative,seventeen years year old government job ask give two fucks fuck next bitch,-0.886
0,negative,fleek yo vocabulary faggot,-0.6597
0,negative,ima knock pussy like fight,-0.0258
0,negative,guess niccas think owe money long forget,-0.2263
0,negative,dee gordon getting get fuck bitch status sbs sb,-0.8074
0,negative,please like snob elissa rich bitches bitch suck,-0.7351
0,negative,kirk nothing bitch love amp hiphop,-0.0762
0,negative,maybe eat makeup pretty inside also bitch,-0.1531
0,negative,miss ya nigger,-0.7096
0,negative,holy fuck yall little bitches bitch like san antonio stfu,-0.8553
0,negative,sadboy bitch worldwidee,-0.5859
0,negative,wearing wear sweatshirt snapchat story hoe love tho lol,0.7906
0,negative,biebs getting get fucked fuck right pussy,-0.836
0,negative,hillary verbal responses response aggressive interactions interaction suggest either brain damage need meds med maybe bitch,-0.8225
0,negative,man thought heifer yo old bitch first went go feds fed nigga would smoke,-0.5859
0,negative,not father every mexican nigger loves love hear,0.5574
0,negative,things thing calm pussy cali tree,0.3182
0,negative,alibaba jack got get ta love guy beat meg whitman albino ass as back us u freakin commie genius,0.1779
0,negative,lol bitch yo display name,-0.25
0,negative,n hit butta slide end bitch,-0.5859
0,negative,irrelevant people talk much shit like fuck bitch,-0.8555
0,negative,let not forget kim fight kill hoes hoe,-0.431
0,negative,ur fucking fuck half breed dog stop acting act,-0.6908
0,negative,bitch come handy times time like,-0.3182
0,negative,dealing deal bitch ass as annoying annoy,-0.9169
0,negative,long finger dike hoes hoe pulling pull gloves glove instead winking wink bitches bitch trying try suck,-0.891
0,negative,prolli seem like flirt iont want none hoes hoe,0.4215
0,negative,bitches bitch watching watch bitches bitch pages page thats right bitch team work,-0.9648
0,negative,hoe ass as nigga hoe ass as nigga x,-0.7906
0,negative,bobby stole black gabby pedro kept ghetto lifemade,0.0
0,negative,would relationship theses thesis hoes hoe go still,0.0
0,negative,instagram song bout postin pictures picture hoes hoe not allowed allow post pictures picture posting post none,-0.1695
0,negative,yo homegirls homegirl sayin bum bitch ooooostopflexingforigandtwitter,-0.5859
0,negative,oso told dreads dread get longer gone go pop fuck niggas nigga bitches bitch lmao,-0.9337
0,negative,bitch bitch mom bitch bitch dad bitch fucking fuck bitch,-0.9805
0,negative,da flow temple today fo nuttin dat jew wit funky hair tell subhuman tell mo human den monkey,-0.1027
0,negative,naughty mature av model sweet pussy spread huge dick,0.5859
0,negative,energy hoes hoe,0.2732
0,negative,let show pussy work brian mcknight accolades accolade music everything everything,0.0
0,negative,fuck bitch shove work,-0.8074
0,negative,look like fucking fuck shrek bitch,-0.7003
0,negative,woohoo new black kill cracker babies baby panthers panther rescue racist trash thugs thug ferguson fergusonriot,-0.4767
0,negative,see nudes nude must beat pussy salute,0.0
0,negative,ol bitch ass as look like got get bobble head,-0.7003
0,negative,ha well iguess make hoes hoe loyal bro theyll never loyal hoes hoe nig,0.8658
0,negative,soul departed depart train soul music hunger bitches bitch money fame,-0.7783
0,negative,go jamaica n attend wild dancehall events event jus five star frog splash bitch tree n get wshh,-0.5859
0,negative,hurt nigga crushing crush fucking fuck bottle girl hoes hoe,-0.875
0,negative,shut fuck faggot ass as knicks cock sucker opinion irrelevant fag,-0.9612
0,negative,say got get ta new bitch,-0.5859
0,negative,bitch ok,-0.3818
0,negative,kenna stfu quit bein bitch tellin robby stop god,-0.5994
0,negative,fight shit say free lunch must game fucked fuck cause colored color like rest,-0.8519
0,negative,bitch could care less benghazi victims victim,-0.5358
0,negative,oh little bitch tryna hit fair tho today sometime week shit might fun drunk,-0.6003
0,negative,hoes hoe fucking fuck want seem like hoe got get ta hit em low,-0.4215
0,negative,damn rico ass as hit hoe point,-0.7351
0,negative,wonderful meet dude not bitch ass as nigga days day,0.8632
0,negative,chief keef changed change rap game said say bitch cooler cooler,-0.5859
0,negative,unlike lot bros actually care girl love not called call pussy called call,0.8126
0,negative,key car bitch foreign,-0.5859
0,negative,karma bitch well make sure bitch beautiful,-0.0772
0,negative,right okay bitch,-0.4404
0,negative,bitches bitch thotting long get exposed expose something decent get overwhelmed,-0.8555
0,negative,niggahs save hoes hoe aint heroic,0.0711
0,negative,mom said say chocolate milk past nine punched punch bitch pussy satan,-0.5859
0,negative,red bitch dark skin friend callin talkin bout come get,-0.1531
0,negative,stop hoe love,0.4588
0,negative,swear got get shit make bitches bitch go insane,-0.9349
0,negative,need find damn job needs need find bitch job right,-0.7579
0,negative,bring another bitch let,-0.5859
0,negative,not fag miss like crazy,-0.1311
0,negative,hello bitches bitch want keep lies lie self,-0.8807
0,negative,got get ta block dumb hoes hoe,-0.7351
0,negative,bows bow yes bitchmaster bitch,-0.2732
0,negative,ugly dyke,-0.5106
0,negative,cunt nobody likes like choke shit,-0.7184
0,negative,see fuck bitches bitch fuck bitches bitch also,-0.9732
0,negative,dick sad life hair mess family nuts nut neighbor asshole bestfriend pussy amp owner beats beat,-0.8807
0,negative,fuck bad bitches bitch stiff,-0.9403
0,negative,damn babe sike forever fucking fuck basic bitches bitch,-0.9313
0,negative,fucking fuck faggots faggot thirsty eachother probably fuck behind redemption,-0.9485
0,negative,girls girl say like ohh ugly like bitch fishing compliments compliment like deep sea diving dive fuck,0.25
0,negative,say fuccn name hoe,0.0
0,negative,bitch u thot oh fake ass as nigga box hoe u not bout nothing,-0.886
0,negative,crime nigga wan na eat pussy,-0.5423
0,negative,chillin tho fuck w hoes hoe hoe niggas nigga know operate maybe wrong,-0.8402
0,negative,bring winter back degrees degree shit birds bird get fukkk outta bro,-0.5574
0,negative,hoes hoe passed pass around cleveland niggah,0.0
0,negative,ice melted melt car cause dumb fuck decided decide wanted want strike conversation wit fat ugly bitch smfh,-0.9337
0,negative,welcome nig salute,0.4588
0,negative,lmao omm see bitch tryna act like feel ahaha,0.3818
0,negative,shut faggot,-0.6597
0,negative,dumb bitches bitch think buddha says say namaste,-0.9001
0,negative,lifted lift stiff bitch,-0.5859
0,negative,know following follow hoe,0.0
0,negative,block think post ask like boss bos employee ass as bitch,-0.8271
0,negative,today day hoes hoe get pass pas fool,-0.4404
0,negative,lol u mad motherfuckin hoe,-0.1027
0,negative,lol still lil bitch,-0.25
0,negative,wan na go workout come back home lay bed jerk kill two birds bird one stone,-0.7964
0,negative,uh long till apple comes come newest new incarnation iphone ready two years year bitch still goes go,-0.3182
0,negative,get cunt,-0.4939
0,negative,scary bitches bitch twitter never nigga crush always oomf shit,-0.9332
0,negative,u call dumb u speak shit u know nothing yea look fucking fuck talking talk retard,-0.93
0,negative,girls girl got get job college set better well future get mad nigga leave cause got get pussy,0.1531
0,negative,got get type bad bitches bitch thing iike,-0.9042
0,negative,porn android iphone ipad sex xxx bigtits cute preggie slut big tits tit plays play swollen pussy,0.1779
0,negative,bout get twitter bitches bitch twitter fame raising raise dawg getwitme,-0.7003
0,negative,many fingers finger bitch got get ta break mother fuckers fucker stop taking take god damn lighters lighter,-0.9413
0,negative,lmao bitches bitch hate u still follow u,-0.8176
0,negative,selena mothered mother hoes hoe,0.0
0,negative,people problem gay people know fuck got get problem straight hoes hoe,-0.7906
0,negative,got get mind money needs need bad bitch ride round city spend cash,-0.8074
0,negative,white bitches bitch lovin da colored color men,-0.8271
0,negative,work today niglet,0.0
0,negative,fck like hoe thank ima classy bitch dead,-0.296
0,negative,honesty ask ugly hoe,-0.0258
0,negative,know fag,-0.4767
0,negative,mmmm sure dont seem like lmfao yess yes ill bitch done do,-0.7622
